83000:1745028,1607371,1622306,1650124,1572298,1711166,1606591,1602486,1641968,1658502,1649093,1569240,1620075,1656268,1593830,1613561,1570333,1690138,1608710,1764562,1628713,1776934,1663739,1712345,1651658,1829567,1664908,1662412,1699380,1683385,1636127,1644010,1767417,1655720,1581134,1655152,1634963,1680815,1582734,1635963,1612151,1703317,1655568,1622092,1586381,1569358,1696721,1610120,1609995,1611507,1668552,1643944,1679138,1622765,1719393,1579992,1662644,1580021,1698362,1631651,1637139,1724249,1619298,1783767,1656191,1629571,1675322,1773233,1629494,1665775,1591741,1744844,1701059,1670966,1623531,1568724,1644595,1635782,1726999,1677912,1630277,1618565,1663477,1584082,1598156,1628823,1610526,1608468,1596568,1690168,1602539,1711032,1596610,1606722,1671587,1611247,1545360,1687770,1656151,1601386,
84000:1662819,1666054,1587060,1609752,1652293,1681503,1597113,1666359,1650944,1613678,1668698,1607549,1649327,1640781,1707134,1663319,1619791,1660460,1777322,1627041,1589852,1727187,1702400,1662354,1675543,1691533,1701835,1629791,1630828,1666293,1688290,1643197,1699835,1677603,1633658,1790279,1730963,1733576,1669945,1674314,1772691,1717364,1697774,1675344,1598494,1608394,1735366,1622969,1707817,1689154,1621825,1645878,1735711,1592810,1642822,1590064,1631563,1667457,1650887,1621062,1650044,1667558,1732264,1696033,1706249,1597431,1606979,1663538,1649277,1589395,1640453,1633802,1662355,1735845,1713087,1711886,1723669,1700753,1609360,1596651,1648453,1701595,1566257,1690460,1637947,1617551,1620482,1739360,1668981,1670528,1618352,1621092,1648909,1733207,1698115,1705440,1682576,1651521,1716012,1656711,
85000:1695738,1692352,1686804,1728344,1647636,1632423,1643147,1700698,1645768,1711143,1664826,1683055,1677095,1718774,1714012,1658455,1668153,1638017,1756715,1606825,1682735,1636607,1695324,1669431,1692535,1722305,1701267,1693118,1630011,1639996,1672384,1762104,1666900,1654244,1703472,1768789,1647282,1697284,1700411,1622136,1682430,1702226,1759062,1698669,1668616,1620838,1761738,1661682,1689003,1634781,1684950,1647663,1722043,1708096,1683306,1597806,1649767,1768748,1711672,1622383,1681025,1776829,1636181,1678894,1663410,1876239,1660394,1746150,1615791,1663760,1651407,1755042,1676913,1713148,1751001,1623690,1736715,1651843,1733221,1585047,1866781,1820040,1643617,1679587,1795393,1694086,1654823,1713158,1815501,1711171,1594081,1678832,1639361,1685821,1745226,1680238,1880390,1591685,1620301,1684957,
86000:1655237,1843905,1789230,1654427,1759201,1813353,1695842,1700044,1676471,1750029,1663078,1636964,1787048,1837734,1668828,1711187,1730087,1668977,1662376,1734884,1729457,1792470,1741672,1726612,1696684,1681894,1845232,1682528,1800867,1656283,1726871,1729544,1769717,1678124,1746499,1680901,1663116,1756471,1699096,1681955,1616552,1718471,1674055,1781260,1668694,1793109,1770750,1621478,1725372,1714356,1651199,1708888,1694323,1661234,1718276,1766368,1678355,1715674,1706795,1669650,1811818,1720659,1701626,1792028,1696644,1729628,1710441,1785805,1712262,1735488,1843124,1627650,1663412,1736268,1762112,1746142,1741411,1637038,1694102,1817881,1827258,1728799,1687512,1671232,1767006,1678072,1828853,1703810,1676164,1651460,1761587,1746283,1778064,1727676,1906717,1674833,1782591,1715100,1676303,1616422,
87000:1762754,1837976,1681092,1837455,1720731,1777927,1752499,1818720,1738337,1820450,1744308,1742758,1659225,1687536,1690244,1651632,1692188,1703871,1830371,1687317,1727157,1777785,1769528,1775799,1729158,1853259,1757090,1624799,1767246,1643684,1689470,1731505,1765874,1784699,1700241,1782654,1750790,1729662,1873900,1674156,1774420,1835716,1762770,1734496,1766538,1787727,1708186,1787721,1715778,1920124,1720750,1725755,1889294,1783192,1708611,1780872,1674390,1691841,1757344,1685808,1779781,1686568,1675360,1771446,1615299,1712390,1702118,1742804,1735602,1761148,1723785,1745488,1718087,1809282,1760848,1729809,1767595,1813038,1882220,1656288,1639320,1774036,1767156,1817302,1689641,1705909,1766847,1713891,1712999,1711491,1742257,1676385,1730363,1691163,1683516,1667857,1783563,1694455,1719602,1724437,
88000:1703272,1699041,1737952,1821668,1903185,1712105,1874367,1730427,1820016,1844154,1771302,1796023,1801396,1713690,1760639,1686036,1767031,1715669,1709176,1805802,1910536,1797240,1772864,1722016,1736806,1716326,1665413,1688768,1716930,1697987,1789514,1757845,1793384,1728728,1768086,1724610,1677970,1834349,1796841,1901811,1706671,1739146,1841157,1756988,1806079,1775610,1762445,1715133,1795389,1723111,1711707,1689536,1713935,1683922,1681714,1823953,1701849,1732016,1747097,1762725,1801621,1757388,1843704,1731133,1751384,1747543,1777045,1752319,1836959,1678440,1839472,1702296,1748251,1710195,1729570,1762716,1759597,1773548,1717415,1726203,1752823,1880600,1779847,1748461,1685297,1772073,1823467,1702237,1837017,1750993,1647249,1760089,1780621,1793750,1811879,1723591,1746777,1725512,1781465,1687674,
89000:1831374,1761681,1837719,1731122,1759646,1733655,1720383,1761693,1744838,1763814,1869359,1734956,1716490,1757878,1778585,1790204,1715588,1752421,1748127,1752971,1727409,1864433,1795197,1827266,1738525,1764867,1834746,1787202,1789285,1765912,1727922,1807495,1829830,1730565,1744337,1734717,1942695,1682002,1685744,1731712,1725945,1771063,1820042,1866966,1850897,1731373,1807876,1734368,1731923,1713569,1732176,1776819,1776528,1795908,1718953,1796954,1736101,1724346,1878058,1807561,1861913,1756857,1871159,1856823,1796968,1839070,1795652,1810074,1770147,1796332,1839286,1862885,1832335,1773253,1752381,1734343,1738263,1817615,1740144,1818272,1819181,1718172,1767157,1741705,1680386,1792295,1670572,1788403,1854940,1699013,1862685,1705389,1762905,1876993,1737923,1714933,1841769,1873588,1829147,1698245,
90000:1853123,1705266,1735986,1825838,1719351,1746174,1833518,1742952,1819376,1884393,1746834,1761336,1808533,1785398,1719898,1762720,1776779,1863076,1801806,1742905,1826676,1758557,1763486,1784544,1923243,1842342,1867862,1835285,1874974,1781743,1780430,1798716,1887104,1832046,1871008,1814632,1787851,1817171,1797903,1855353,1772277,1738825,1880514,1808726,1715477,1814811,1757441,1880014,1738357,1801395,1827909,1714643,1778079,1698411,1870786,1845447,1804858,1763449,1806254,1742972,1734021,1759264,1793702,1953132,1810300,1847478,1989018,1724047,1716425,1825991,1756030,1799580,1791680,1876175,1871097,1772265,1740876,1767611,1740551,1760920,1845907,1750334,1744342,1714189,1854121,1754180,1782366,1809799,1712589,1782285,1736907,1799550,1791217,1753775,1844538,1877038,1777005,1797445,1769807,1837758,
91000:1765184,1777663,1770397,1780286,1868856,1747939,1886527,1825140,1843034,1871626,1777995,1876913,1785317,1786998,1805308,1740926,1819522,1783706,1837635,1815755,1765080,1813771,1860712,1816295,1938380,1826624,1849780,1805683,1753494,1809704,1769170,1831313,1826468,1937316,1793116,1865018,1835166,1833547,1753801,1780565,1933655,1858808,1808687,1732581,1786756,1918552,1768575,1835067,1824048,1780457,1815657,1840696,1865389,1697041,1832603,1830030,1882014,1760603,1783452,1882463,1842182,1711531,1850759,1861960,1815918,1832124,1833532,1817383,1764696,1830020,1846131,1959667,1970726,1767011,1801769,1809211,1786289,1782235,1742118,1764942,1806970,1807563,1956310,1811436,1890273,1840652,1766713,1816559,1809340,1802728,1767770,1772575,1859629,1797394,1887265,1976892,1790257,1868238,1745004,1843397,
92000:1823184,1779211,1895741,1893627,1846068,1793027,1864011,1749547,1914305,1830276,1867395,1782137,1967898,1830840,1956425,1818647,1768310,1847525,1922021,1913588,1835786,1848261,1808045,1829687,1756622,1795171,1768474,1821919,1844919,1852310,1723339,1760995,1852077,1930655,1899606,1809233,1910659,1878093,1821850,1888462,1869877,1737963,1911734,1810435,1774462,1757608,1852463,1853221,1869389,1817577,1850658,1875063,1887936,1776341,1930452,1782650,1780791,1817897,1846281,1840952,1775927,1785259,1785698,1802324,1836969,1862226,1871324,1832974,1762802,1839617,1925446,1988637,1805709,1786005,1910882,1913281,1818658,1820596,1759747,1801490,1790978,1779583,1801711,1861530,1773625,1831271,1829713,1914480,1793695,1771754,1888689,1903028,1867059,1787171,1772751,1769916,1779334,1838595,1865702,1868476,
93000:1833194,1963771,1959841,1857146,1857598,2009354,1919064,1824146,1971810,1813372,1815628,1767155,1910238,1786415,1915774,1877141,1824698,1845917,1821261,1835536,1815959,1856506,1807863,1921484,1869419,1886390,1910447,1878442,1832994,1779184,1832652,1787956,1909859,1787399,1913786,1888042,1950583,1822793,1846718,1918123,1845829,1892655,1834922,1801719,1842888,1939563,1850901,1994825,1793567,1782501,1779280,1800426,1873544,1984144,1932473,1879791,1877978,1900386,1948903,1922603,1818531,1867885,1921285,1954341,1795061,1874983,1863066,1890408,1787299,1942125,1843478,1918691,1898063,1812682,1874179,1888030,1855939,1780165,1852195,1868618,1787385,1974227,1829835,1964030,1800573,1880944,1795660,1778373,1979817,2006067,1790867,1816476,1841439,1812309,1858621,1842897,1863344,1920504,1851528,1908337,
94000:1927658,1840486,1893401,1929778,1844639,1886557,1827450,1862847,1833148,1944116,1869185,1929661,1817197,1873324,1885088,1863083,1838919,1935385,1947598,1938037,1850202,1913677,1875356,1973105,1828954,1861451,1798628,1816330,1900576,1794777,1881265,1798712,1903939,1862311,1895062,1914578,1821603,1821506,1863645,1827139,1885846,1946982,1876138,1886799,1889551,1868001,1815969,1865245,1886021,1815810,1865985,1851082,1837581,1880578,1974198,1842039,1864634,1973036,1945397,1930486,1885479,1851211,1900298,1985899,1931185,1910185,1944631,1857426,1817273,1810748,1891282,1854021,1836750,1872600,1901613,1905718,2056736,1835555,1909376,1836870,1832354,1906954,1953021,1775854,2016869,1849725,1916096,1927332,1852494,1937470,1878681,1950113,1840400,1897530,1929627,1914763,1796879,1914244,1891178,1830364,
95000:1861375,1954296,1852629,1936010,1928864,1810483,1869992,2034804,1836710,1923620,1968629,1908779,1880188,1976272,1827997,1849871,1970053,1934873,1957747,1846770,2041272,1827099,1902949,1886577,1902665,1894964,1907649,1867577,1926694,1868574,1880473,1851876,1944453,1911687,1883526,1864579,1888725,2041611,1973301,1882913,1848296,1885979,2013034,1888742,1821383,1961689,1945504,1793121,1928867,1881513,1989119,1900512,2016391,1885825,1943787,1911272,1893296,2012208,1864600,1885215,1947396,1875262,1936441,2056903,1833835,1996333,1953360,1966379,1943129,1846835,1856409,1901046,2000246,1884332,1999704,1951774,1896194,1906476,1853434,1877535,1895594,1875647,1866794,1890445,1941133,1913491,1868782,1925252,1981218,1841289,1848905,1993413,1968185,1863848,1874671,1930779,1863128,1894342,1974282,1846903,
96000:1977526,1897900,1930369,1914099,1991009,1970891,1874130,1968229,1938531,1911785,1875292,1890836,1872720,1913369,2126233,1874805,1937361,1946492,2006231,1886718,1912520,1888297,1883584,1936522,1899745,1924483,2014401,1837483,1869706,1914897,1888467,1956515,1872307,1943935,1998788,1966893,2000255,1950757,1842196,1937955,1973267,1984996,1881396,2029556,1807039,1879942,1929445,1910535,1893529,2060943,1920347,1910753,1858870,1846321,1925982,2028958,1855363,1894269,1957744,1988163,1865178,1911753,1887422,1899982,1897254,1904408,1886887,1882565,1884246,1926575,1835506,1860532,1946635,1965419,1985608,1950681,1904070,1926441,1879169,1880768,1877805,1873608,1902008,1937380,1950686,1940320,1986266,1913004,1905340,1903944,1892357,1959671,1844521,1973976,1948270,1992178,1870704,1915747,1823504,1917281,
97000:1951901,1950994,2066097,1911283,1852657,1982211,1918466,1958422,1990080,1859253,1948967,1942744,2162301,1980451,1961750,1919734,1976704,2013184,1993463,1884211,1888999,1957276,1871850,1848096,1949472,1932552,1991935,1979912,1968022,2001501,1950148,1993060,1996522,2008478,1962762,1980357,1987724,1902615,1875927,1930582,1954245,1917581,1923593,1887437,1976071,1896437,2002710,1889547,1960536,2018834,1930789,1825693,1913143,1940299,1951892,1947042,2094194,1985564,1957026,1963401,1929120,2097571,1922829,1970530,1907122,1936089,1917957,2031258,1953899,1899523,2020908,1997177,1904119,1968810,1949855,2038803,1896551,1961571,2096681,1834824,1995121,1914178,1996171,1935040,2016618,1879183,1965014,1924595,1952097,1957016,1984106,1937830,1962816,1985745,1872912,1945320,1982183,1856954,1890889,1955249,
98000:1937893,2006813,1956617,1981012,1930739,1875803,1929588,2022411,2066315,1930574,2060332,1909300,2055771,1985140,1938747,1969292,1994888,2063267,1909240,1971505,2029216,1994355,1908684,1911111,2001086,1983068,1933546,1848164,1918347,2016356,1973057,1926534,2022218,1941702,1927624,1974624,1936172,2021293,2059422,1934996,1883519,2046588,2032666,1873990,1982313,1862823,1911035,2183842,1974925,1943872,1970353,1901831,2012937,1965395,2005624,2019279,1998857,1919758,1940845,1975688,2036829,1887866,2026547,2081232,1950375,1985302,1972939,1952548,1923994,2047116,1981368,1970231,2029992,1919153,1975822,1972595,1880608,1958655,1984459,1975740,2008669,1987414,2108076,2009497,1948460,1935792,1965364,2150169,2003339,1919359,1971779,1899698,2031635,1934862,1955337,1915600,1959717,2011811,1905246,1943436,
99000:1908827,1897952,1900262,2042688,1953603,2041491,1935246,2022049,2046172,1989111,2031149,2060036,1934297,2023394,2002215,1978271,1971811,1930414,1975741,1936287,1991169,1882699,2025550,2090451,1941672,2115536,1926929,2031819,1976528,1889407,1945618,1954489,2015170,1925628,2005151,2005392,1983297,2091317,2081481,1982658,1910698,1959771,2001187,1874803,1995162,2004313,1950503,2081988,1931930,2063247,1991119,2006135,2062864,1998849,1959255,1959485,2073687,1907650,2211540,2019724,2028725,1953436,2026389,1969387,2012657,2002702,1971902,1995778,2023466,1953933,2079350,2120365,1957809,2047685,2051654,2002998,1994396,2078680,2028893,2029352,2066184,2096435,2194106,1932423,1935130,1957851,1968738,2043914,2106368,2106961,1993688,1966077,2067487,1944007,1993825,1952113,1912228,1996177,1929116,2013618,
100000:2036264,2006909,1998996,2035591,2092109,1986237,1963755,1944553,1946745,2011379,2017767,2060081,1940024,1947819,2079031,2024222,2044498,2040013,1908339,1914290,2093244,2000702,1939044,2005237,2021061,1922533,1998910,1997486,2049210,1897499,2036918,1945402,2318846,2043194,1997338,1946791,1987206,1988359,1959162,2049139,2071151,1965726,2080226,1905023,2048454,2092621,1946251,1988823,1923141,1983294,2041142,1957991,1943505,1984820,1968808,1962704,2029420,1950441,1983608,1975089,2004936,2126224,2074014,2009550,2159814,2117696,1991245,2036584,1941174,1995429,2030973,1977601,1951920,2102414,1982996,2060173,1983345,1975525,1985519,1973485,1964091,2015585,1960919,2006682,2056032,1920685,1951387,1924746,2016618,2039911,1988402,1994634,2066867,1997557,1990124,2072994,2127230,1932693,2089943,2032720,
